Item,Cost,Product Url,Model Url,Swatch Url,Item Url,RGB
Curve Love High Rise Wide Leg Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-wide-leg-jean-59163449?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_155-5024-00814-975_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5024-00814-975_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5024-00814-975_prod1?policy=product-xsmall,[26 26 26]
Curve Love High Rise Wide Leg Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-wide-leg-jean-59163449?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_155-4833-00800-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4833-00800-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4833-00800-278_prod1?policy=product-xsmall,[104 143 182]
Curve Love High Rise Wide Leg Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-wide-leg-jean-59163449?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_155-5075-00801-276_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5075-00801-276_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5075-00801-276_prod1?policy=product-xsmall,[32 43 73]
Curve Love High Rise Wide Leg Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-wide-leg-jean-55669426?categoryId=12203&faceout=model&seq=10,https://img.abercrombie.com/is/image/anf/KIC_155-4045-0013-280_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4045-0013-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4045-0013-280_prod1?policy=product-xsmall,[174 197 225]
Curve Love Low Rise Baggy Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-baggy-jean-58398445?categoryId=12203&faceout=model&seq=28,https://img.abercrombie.com/is/image/anf/KIC_155-4415-0361-280_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4415-0361-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4415-0361-280_prod1?policy=product-xsmall,[195 211 225]
Curve Love Low Rise Baggy Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-baggy-jean-58398445?categoryId=12203&faceout=model&seq=28,https://img.abercrombie.com/is/image/anf/KIC_155-4506-0385-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4506-0385-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4506-0385-278_prod1?policy=product-xsmall,[ 78 109 148]
Curve Love Low Rise Baggy Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-baggy-jean-58398445?categoryId=12203&faceout=model&seq=28,https://img.abercrombie.com/is/image/anf/KIC_155-4248-0174-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4248-0174-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4248-0174-278_prod1?policy=product-xsmall,[122 151 187]
Curve Love Low Rise Baggy Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-baggy-jean-58398445?categoryId=12203&faceout=model&seq=28,https://img.abercrombie.com/is/image/anf/KIC_155-4642-00652-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4642-00652-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4642-00652-278_prod1?policy=product-xsmall,[27 40 76]
Curve Love Low Rise Baggy Short,$70,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-baggy-short-59366321?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_149-5205-00216-178_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5205-00216-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5205-00216-178_prod1?policy=product-xsmall,[215 210 206]
Curve Love Low Rise Baggy Short,$70,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-baggy-short-59366321?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_149-5156-00232-286_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5156-00232-286_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5156-00232-286_prod1?policy=product-xsmall,[156 170 186]
Curve Love Low Rise Stretch Slim Boot Pant,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-stretch-slim-boot-pant-59163673?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_156-5364-00716-907_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5364-00716-907_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5364-00716-907_prod1?policy=product-xsmall,[85 85 89]
Curve Love Low Rise Stretch Slim Boot Pant,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-stretch-slim-boot-pant-59163673?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_156-5365-00717-900_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5365-00717-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5365-00717-900_prod1?policy=product-xsmall,[36 35 34]
Curve Love Low Rise Tailored Boot Pant,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-tailored-boot-pant-58875031?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_156-5164-00603-965_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5164-00603-965_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5164-00603-965_prod1?policy=product-xsmall,[141 140 140]
Curve Love Low Rise Tailored Boot Pant,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-tailored-boot-pant-58875031?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_156-5078-00670-410_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5078-00670-410_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5078-00670-410_prod1?policy=product-xsmall,[222 216 213]
Curve Love Low Rise Tailored Boot Pant,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-tailored-boot-pant-58875031?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_156-5077-00601-900_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5077-00601-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-5077-00601-900_prod1?policy=product-xsmall,[34 34 34]
Curve Love Low Rise Ultra Loose Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-ultra-loose-jean-58861080?categoryId=12203&faceout=model&seq=24,https://img.abercrombie.com/is/image/anf/KIC_155-5555-01084-275_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5555-01084-275_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5555-01084-275_prod1?policy=product-xsmall,[26 28 39]
Curve Love Low Rise Ultra Loose Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-ultra-loose-jean-58861080?categoryId=12203&faceout=model&seq=24,https://img.abercrombie.com/is/image/anf/KIC_155-4763-00713-276_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4763-00713-276_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4763-00713-276_prod1?policy=product-xsmall,[39 47 71]
Curve Love Low Rise Ultra Loose Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-ultra-loose-jean-58861080?categoryId=12203&faceout=model&seq=24,https://img.abercrombie.com/is/image/anf/KIC_155-4699-00619-179_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4699-00619-179_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4699-00619-179_prod1?policy=product-xsmall,[59 56 59]
Curve Love Low Rise Ultra Loose Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-low-rise-ultra-loose-jean-58861080?categoryId=12203&faceout=model&seq=24,https://img.abercrombie.com/is/image/anf/KIC_155-4765-00722-181_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4765-00722-181_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4765-00722-181_prod1?policy=product-xsmall,[223 223 221]
Curve Love Mid Rise 90s Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-58593363?categoryId=12203&faceout=model&seq=25&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4009-0177-280_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4009-0177-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4009-0177-280_prod1?policy=product-xsmall,[190 206 216]
Curve Love Mid Rise 90s Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-58593363?categoryId=12203&faceout=model&seq=25&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4396-0347-294_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4396-0347-294_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4396-0347-294_prod1?policy=product-xsmall,[ 45  76 106]
Curve Love Mid Rise 90s Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-58593363?categoryId=12203&faceout=model&seq=25&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4489-00639-977_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4489-00639-977_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4489-00639-977_prod1?policy=product-xsmall,[37 35 38]
Curve Love Mid Rise 90s Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-58593363?categoryId=12203&faceout=model&seq=25&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-5191-00915-275_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5191-00915-275_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5191-00915-275_prod1?policy=product-xsmall,[35 37 54]
Curve Love Mid Rise A-Line Short,$65,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-a-line-short-58832826?categoryId=12203&faceout=model&seq=04,https://img.abercrombie.com/is/image/anf/KIC_149-5162-00214-279_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5162-00214-279_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5162-00214-279_prod1?policy=product-xsmall,[ 62  90 130]
Curve Love Mid Rise A-Line Short,$65,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-a-line-short-58832826?categoryId=12203&faceout=model&seq=04,https://img.abercrombie.com/is/image/anf/KIC_149-5161-00213-281_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5161-00213-281_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5161-00213-281_prod1?policy=product-xsmall,[197 208 217]
Curve Love Mid Rise A-Line Short,$65,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-a-line-short-58832826?categoryId=12203&faceout=model&seq=04,https://img.abercrombie.com/is/image/anf/KIC_149-5159-00212-280_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5159-00212-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5159-00212-280_prod1?policy=product-xsmall,[139 159 178]
Curve Love Mid Rise A-Line Short,$65,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-a-line-short-58832826?categoryId=12203&faceout=model&seq=04,https://img.abercrombie.com/is/image/anf/KIC_149-5158-00211-975_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5158-00211-975_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5158-00211-975_prod1?policy=product-xsmall,[26 25 28]
Curve Love Mid Rise Barrel Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-barrel-jean-57520986?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_155-4693-00615-975_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4693-00615-975_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4693-00615-975_prod1?policy=product-xsmall,[36 34 36]
Curve Love Mid Rise Barrel Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-barrel-jean-57520986?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_155-5265-00989-276_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5265-00989-276_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5265-00989-276_prod1?policy=product-xsmall,[36 47 74]
Curve Love Mid Rise Barrel Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-barrel-jean-57520986?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_155-4695-00617-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4695-00617-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4695-00617-278_prod1?policy=product-xsmall,[ 74 100 139]
Curve Love Mid Rise Barrel Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-barrel-jean-57520986?categoryId=12203&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_155-4697-00627-280_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4697-00627-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4697-00627-280_prod1?policy=product-xsmall,[137 153 172]
Curve Love Mid Rise Bootcut Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-bootcut-jean-59071431?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_155-5575-00008-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5575-00008-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5575-00008-278_prod1?policy=product-xsmall,[114 137 163]
Curve Love Mid Rise Bootcut Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-bootcut-jean-59071431?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_155-4865-01001-275_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4865-01001-275_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4865-01001-275_prod1?policy=product-xsmall,[33 34 46]
Curve Love Mid Rise Bootcut Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-bootcut-jean-59071431?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_155-4863-00999-276_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4863-00999-276_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4863-00999-276_prod1?policy=product-xsmall,[ 97 127 153]
Curve Love Mid Rise Bootcut Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-bootcut-jean-59071431?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_155-4867-01003-975_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4867-01003-975_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4867-01003-975_prod1?policy=product-xsmall,[35 34 34]
Curve Love Mid Rise Denim Mini Skirt,$70,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-denim-mini-skirt-58963821?categoryId=12203&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_143-5042-00360-275_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-5042-00360-275_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-5042-00360-275_prod1?policy=product-xsmall,[ 70  91 122]
Curve Love Mid Rise Denim Mini Skirt,$70,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-denim-mini-skirt-58963821?categoryId=12203&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_143-5086-00147-180_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-5086-00147-180_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-5086-00147-180_prod1?policy=product-xsmall,[230 227 223]
Curve Love Mid Rise Denim Mini Skirt,$70,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-denim-mini-skirt-58963821?categoryId=12203&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_143-5087-00149-280_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-5087-00149-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-5087-00149-280_prod1?policy=product-xsmall,[197 210 222]
Curve Love Mid Rise Denim Mini Skirt,$70,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-denim-mini-skirt-58963821?categoryId=12203&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_143-5041-00358-101_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-5041-00358-101_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-5041-00358-101_prod1?policy=product-xsmall,[238 235 231]
Curve Love Mid Rise Slouchy Jean,$110,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-slouchy-jean-58044832?categoryId=12203&faceout=model&seq=06,https://img.abercrombie.com/is/image/anf/KIC_155-4632-00610-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4632-00610-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4632-00610-278_prod1?policy=product-xsmall,[115 153 179]
Curve Love Mid Rise Slouchy Jean,$110,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-slouchy-jean-58044832?categoryId=12203&faceout=model&seq=06,https://img.abercrombie.com/is/image/anf/KIC_155-5037-00850-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5037-00850-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5037-00850-278_prod1?policy=product-xsmall,[ 64  85 117]
Curve Love Mid Rise Slouchy Jean,$110,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-slouchy-jean-58044832?categoryId=12203&faceout=model&seq=06,https://img.abercrombie.com/is/image/anf/KIC_155-4667-00637-449_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4667-00637-449_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4667-00637-449_prod1?policy=product-xsmall,[86 67 57]
Curve Love Mid Rise Slouchy Jean,$110,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-slouchy-jean-58044832?categoryId=12203&faceout=model&seq=06,https://img.abercrombie.com/is/image/anf/KIC_155-4600-00723-276_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4600-00723-276_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4600-00723-276_prod1?policy=product-xsmall,[44 68 95]
Curve Love Mid Rise Tailored Short,$60,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-tailored-short-59210319?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_149-5199-00090-912_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5199-00090-912_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5199-00090-912_prod1?policy=product-xsmall,[147 146 148]
Curve Love Mid Rise Tailored Short,$60,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-tailored-short-59210319?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_149-5166-00088-900_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5166-00088-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5166-00088-900_prod1?policy=product-xsmall,[42 41 43]
Curve Love Mid Rise Tailored Short,$60,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-tailored-short-59210319?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_149-5167-00097-622_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5167-00097-622_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5167-00097-622_prod1?policy=product-xsmall,[241 218 223]
Curve Love Mid Rise Tailored Short,$60,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-tailored-short-59210319?categoryId=12203&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_149-5168-00092-222_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5168-00092-222_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_149-5168-00092-222_prod1?policy=product-xsmall,[33 32 47]
Curve Love Relaxed Cargo Pant,$90,https://www.abercrombie.com/shop/us/p/curve-love-relaxed-cargo-pant-54835340?categoryId=12203&faceout=model&seq=05,https://img.abercrombie.com/is/image/anf/KIC_156-4075-0095-180_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4075-0095-180_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4075-0095-180_prod1?policy=product-xsmall,[248 244 239]
Curve Love Relaxed Cargo Pant,$90,https://www.abercrombie.com/shop/us/p/curve-love-relaxed-cargo-pant-54835340?categoryId=12203&faceout=model&seq=05,https://img.abercrombie.com/is/image/anf/KIC_156-4076-0096-340_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4076-0096-340_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4076-0096-340_prod1?policy=product-xsmall,[128 130 121]
Curve Love Ultra High Rise 90s Straight Carpenter Jean,$100,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-90s-straight-jean-50641834?categoryId=12203&faceout=model&seq=36,https://img.abercrombie.com/is/image/anf/KIC_155-4481-00430-977_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4481-00430-977_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4481-00430-977_prod1?policy=product-xsmall,[80 76 81]
Curve Love Ultra High Rise 90s Straight Carpenter Jean,$100,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-90s-straight-jean-50641834?categoryId=12203&faceout=model&seq=36,https://img.abercrombie.com/is/image/anf/KIC_155-5160-00997-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5160-00997-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5160-00997-278_prod1?policy=product-xsmall,[ 70 106 151]
Curve Love Ultra High Rise 90s Straight Carpenter Jean,$100,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-90s-straight-jean-50641834?categoryId=12203&faceout=model&seq=36,https://img.abercrombie.com/is/image/anf/KIC_155-4436-0358-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4436-0358-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4436-0358-278_prod1?policy=product-xsmall,[ 62  94 123]
Curve Love Ultra High Rise 90s Straight Carpenter Jean,$100,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-90s-straight-jean-50641834?categoryId=12203&faceout=model&seq=36,https://img.abercrombie.com/is/image/anf/KIC_155-2645-2983-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-2645-2983-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-2645-2983-278_prod1?policy=product-xsmall,[130 150 178]
Curve Love Ultra High Rise 90s Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-90s-straight-jean-58860945?categoryId=12203&faceout=model&seq=99,https://img.abercrombie.com/is/image/anf/KIC_155-4436-0358-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4436-0358-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4436-0358-278_prod1?policy=product-xsmall,[ 62  94 123]
Curve Love Ultra High Rise 90s Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-90s-straight-jean-58860945?categoryId=12203&faceout=model&seq=99,https://img.abercrombie.com/is/image/anf/KIC_155-2645-2983-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-2645-2983-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-2645-2983-278_prod1?policy=product-xsmall,[130 150 178]
Curve Love Ultra High Rise 90s Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-90s-straight-jean-58860945?categoryId=12203&faceout=model&seq=99,https://img.abercrombie.com/is/image/anf/KIC_155-5160-00997-278_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5160-00997-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-5160-00997-278_prod1?policy=product-xsmall,[ 70 106 151]
Curve Love Ultra High Rise 90s Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-90s-straight-jean-58860945?categoryId=12203&faceout=model&seq=99,https://img.abercrombie.com/is/image/anf/KIC_155-4481-00430-977_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4481-00430-977_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4481-00430-977_prod1?policy=product-xsmall,[80 76 81]
Curve Love Ultra High Rise Ankle Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-ankle-straight-jean-51948953?categoryId=12203&faceout=model&seq=31&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-3407-3243-975_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3407-3243-975_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3407-3243-975_prod1?policy=product-xsmall,[42 37 41]
Curve Love Ultra High Rise Ankle Straight Jean,$90,https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-ankle-straight-jean-51948953?categoryId=12203&faceout=model&seq=31&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-3043-0827-280_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3043-0827-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3043-0827-280_prod1?policy=product-xsmall,[192 200 218]
